recommendations listening on port 3003
recommendations request | id=3854eec6-f1f3-4ed5-9f8d-8d3fc76aaa74 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=26 | catalogMs=14
recommendations request | id=9058839d-f484-4c2a-971c-269cba5a04ff | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=3be92ce9-fdb8-4df2-b419-a0f55b254633 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=1
recommendations request | id=235b9d6c-c23a-499a-9d74-20519ae7d1df | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=73001073-4988-4bc8-bcb1-95e9f12ffd30 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=d2b5fe28-b0e7-4b8c-9423-0b0ff8074c4f | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=1e84e11c-47cb-40a6-ac1d-efb91fb3948a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=0f86504d-56c2-4747-9970-b68d66ad8add | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=8f46d0d5-9fc2-41f6-82dd-cc97152ea429 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=8e54f650-bfb7-443a-bb06-606658bfba30 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=8f305b58-311b-487a-944a-806eb6332cf8 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=1
recommendations request | id=571f315c-dfbf-431c-b5b6-a595bf09913b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=96ec2a01-adb0-4dd2-9944-dc3cd8b18516 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=ec1289f7-9187-4afb-83e0-d3d2f787e778 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=2b0151f4-39f8-480a-a144-426d581a704b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=5fc6f8d9-3d8c-4bdf-aadf-9914bdf7d387 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=dd6e1958-1768-4c86-a120-5c40c1e066ac | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=169810b9-ada0-4132-9f5a-be5e497fd9b7 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=c6e532ca-173d-4a72-9e27-23fb04b1f267 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=a08609c0-4c9a-4684-b9e9-3e6e64370e12 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=88d4904a-0ad2-4ef5-989d-50472e01b00c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=0
recommendations request | id=1465358d-73f7-4764-bbe2-845c1b7e09da | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=22a1c1fc-6d74-4bb6-bb68-0e266f174762 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=34b746cd-a82f-4f76-ad00-c1298147b5a1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=dcfad1e8-ef90-40a9-b34b-a6dd2ed43845 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=29232b2c-6dcc-4e79-8e21-797ba47c1e59 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=0
recommendations request | id=6aa5cbcc-aa20-405b-965f-916b228e074b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=aa0dd215-f3e2-4f7a-aa68-97e601f038e7 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=0d9a5a51-ec08-4bbe-8981-6a4f78d090f2 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=de49951f-025f-4af3-bac1-650c80ba4429 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=3
recommendations request | id=437b9cc0-6628-4245-a8d6-fd9ef8950899 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=4
recommendations request | id=4aafe25a-d888-4365-90da-45ec962d6828 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=3 | catalogMs=3
recommendations request | id=168255ad-114e-4334-b0f5-88c0050ca62f | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=3
recommendations request | id=7c5ca30c-675a-4d97-8e5a-38e686a8029b | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=3
recommendations request | id=2252b458-c753-41eb-a0e3-72d1b37fb436 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=d195d3bd-d64a-4d78-9246-5ab1328ce8a6 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=01a9c848-41a1-442b-a649-0b61136b1ae4 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=4
recommendations request | id=c08babdc-b1a8-4346-9261-4c3436e00f28 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=4
recommendations request | id=8f6bf736-8b86-4fcd-99a1-7c4bae7fb53b | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=5
recommendations request | id=92d325cc-fcd4-4b41-b2b9-da2b78a4f49c | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=2
recommendations request | id=ac748327-99b9-48d6-89e8-de99f3071003 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=565b7bde-964c-4e8a-a2f2-5ad21dcd3f0a | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=3
recommendations request | id=af8d9826-fa4c-491c-8563-6c7faa6761cb | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=2ab7c36c-0750-4c67-b49b-987090f52ac9 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=98f7177e-bf71-4487-9d06-1f6bdc21d622 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=fce4cf78-9150-47b7-9df3-389df3e26776 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=eb0120a1-82aa-47f8-b518-86b25b125915 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=be24b873-3510-4933-bead-6df1b1d4a346 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=3d0f429e-0f79-4954-8b0e-55403fe21b5d | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=3e58e612-5a93-4770-b76b-474c9eabada2 | GET /recommendations/1 | status=200 | durationMs=0 | usersMs=0 | catalogMs=0
recommendations request | id=29418d8d-cf5f-443e-aec3-6d41b2c5ed0c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=b62a7a04-9a88-46fb-a985-306ca8384f2a | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=fe8e402d-b40d-4a6f-a76e-3607ce714d95 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=0f7fc972-6da2-450c-8d90-8a7baedcdbd9 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=ba981aa0-0e53-4228-b342-cd5cc7b0bb30 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=0
recommendations request | id=bb162edb-cf51-4506-b61a-c1ec6fe7832c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=206eb68c-dab2-4d01-854e-f544bf365f57 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=9120d841-3bbf-4861-9d80-da6719e7adcf | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=93a2c2d3-9bda-4bcf-8d68-c6a34e8f5dcf | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=0851d15b-1e60-4858-bee8-aabd5999c54a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=aed9f17c-341c-4635-8cf4-fd4b4829c186 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=688e8332-edcb-4439-b8e6-25b18e0537bf | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=691e5b32-e1ca-4c8a-8053-a0c202f653d6 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=1
recommendations request | id=c98fec2c-07a3-4211-8376-c149173075e3 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=ac508b51-3737-4993-9396-c4127be4e979 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=3 | catalogMs=3
recommendations request | id=54628257-4e68-4020-8a70-737c27b80475 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=86905e84-721a-4035-b235-aaf7d6b9ee1d | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=3
recommendations request | id=4a1e4eb8-9b04-4d66-a86a-b9d6916cde3b | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=2
recommendations request | id=aa2ce805-6b10-48f8-9a94-18a5f0f244c4 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=2
recommendations request | id=2f401f3e-f87e-4da4-af3e-ff243d2abbba | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=da0dae0f-c574-4d55-ae12-a965bb933e09 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=2df3144a-ae59-497f-9ffa-c1a50b0a296a | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=5067dd39-6b36-4d51-b4b7-f73699aa5e7e | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=fca764d0-ff40-458c-b952-14440e686f58 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=f12ff221-d3b1-4fd4-bb48-57b21d154403 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=158a1d15-43be-4204-9266-456210e66211 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=5d0549b9-986b-4f55-8bc7-4f080a3fd7f8 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=03980a72-6f51-40f8-85ea-816469e6ad68 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=3d355c13-236e-4f21-8481-cc31c2a73a94 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=0bb563cc-85a0-424c-987a-6fb3a87669e8 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=76645827-f277-47fd-a039-8029c16d1e93 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=09e36d3a-6795-41f8-bd95-c0c05795a392 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=71375548-8454-4a22-b92a-113f857b6693 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=db21b5f4-545f-43b3-a579-8c9d3f394daa | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=2c15dd3f-fac4-42ce-8089-87c3201583ac | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=711a4d3a-8851-46ed-b03f-a5dd7ceb44c1 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=8e4ff233-a8fd-4cb7-a60e-8113e085a4b7 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=03c6d816-f838-4ce9-9af6-13cbd43b6565 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=6aecf7ba-893e-49ea-ba71-dd03a464235a | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=4 | catalogMs=3
recommendations request | id=e41eae3f-cd0b-417e-b619-e67ea16ce1f6 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=4
recommendations request | id=b4cdbaf6-7959-4f0f-b795-374b9d4bdeb1 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=4 | catalogMs=4
recommendations request | id=c54e34c2-5bf8-46ca-be6d-d8cc48ead59c | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=3 | catalogMs=3
recommendations request | id=b9a10700-7f4e-42a9-b25b-b8a67188ee67 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=6539d549-cd89-4a49-8718-7477d0b18277 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=0baccf1b-fa38-4936-957a-e995fdaa10ef | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=6fdceb45-6ecb-4a4e-9bf0-2c40fcbfcfd8 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=8b800eae-ac94-4192-a2b4-87a2a1d74d5c | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=7779174f-e68d-4cd8-8074-5d0c4df554b0 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=6b9c7b41-43cc-4798-a717-6df2a816d310 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=26061d87-09fc-4a3f-a669-efb3e0bb4ff0 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=fb40a3e2-cec6-49b8-adc3-f6fff4701b00 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=b2a8e3ab-6f30-4d98-9a8f-bec341b47965 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=105f977b-1fd4-4ae6-8ee6-308ae94b4b48 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=652c2731-a79c-4781-a0e7-69e664a20217 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=8273abf4-cb89-41a3-bae7-86108f246e7b | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=3ad24162-dc4b-4fb3-92fe-1f1385a08c0b | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=f955bed1-7ef1-420a-a350-6f2dd782f5ba | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=73881ffc-c8b0-48ca-9e22-71c9b25ccf6f | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=bd40bd61-2791-4160-a04c-3b4b77e13e1f | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=df6ecd3f-c04b-4368-a1bb-be2bcdf4e623 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=351f5c3b-dade-45bf-8a88-24f7885537db | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=5e398bfb-b4bd-4976-87c3-e64fe1dc2aa8 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=0
recommendations request | id=4029c632-0d9f-4bd6-abbc-43acce644349 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=62c33236-9419-4756-8d19-7d63eb6b3e8f | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=2ed34596-36d4-46d5-9160-0d5f056bfb29 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=0
recommendations request | id=839384b9-9e2e-41d2-9db4-d465f309c15a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=93626945-6a7b-4ddd-8b2c-1f7fbcef041c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=0b9b5754-cfda-449b-9bd4-c7cc322a89cb | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=9d2ce8ae-540d-4eed-8dde-4a9fab03d45a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=eb88f17c-6cba-4d0f-b81a-8a1df7cb2e91 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=91056f26-e58f-443b-865a-1842767402d1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=1b402f44-5311-440f-8628-45b206dc4261 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=279d6fc5-2bae-451f-9f1b-17a2aca88169 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=61a863f4-3300-4117-8d65-f76cd04bf430 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=0d171996-f682-4f28-abb7-ca49998df70c | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=c0397b42-a167-4752-a6fc-1de5014bb681 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=2
recommendations request | id=323785ad-f7b9-449b-af25-9c041a3699a9 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=3
recommendations request | id=1e085923-f2bc-465c-8faa-464fd8744a5c | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=3
recommendations request | id=f894c319-c374-4469-a16b-b9c332018a58 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=2841a01a-3aa0-4e57-9c5d-6e07b5f15081 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=1882a7df-bdae-4eea-87d6-35298c7b6116 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=3 | catalogMs=3
recommendations request | id=e03371ee-c5f4-49d7-a259-daf9acb7e133 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=d6d26b17-58d2-40d3-b1b9-98264d6ec80f | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=020eb138-76eb-41d2-b9fe-384e5fadfcdf | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=5d922026-cdbc-4eb4-9dbe-39bc8498948c | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=121d440d-0f72-4378-bcd3-42aeef45366b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=4767974e-b122-4069-9bff-9636f5b02f7d | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=a195fea7-0bbb-47aa-af46-857a9913c7f7 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=c811efe1-bf13-43a4-b7f1-e5eb389d77fc | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=e08cd45e-b568-4104-8184-0f70a43bb846 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=9a68d82e-eda8-415c-b55a-c9fa2ecffd6d | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=ddbb9b59-14d5-4b31-8327-3cb41ad03a45 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=2b133dbf-71fc-4260-b253-112c6d13c0d5 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=ee1dc5c0-1089-421d-b117-6d21ffa694e0 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=a84fbea8-3924-42d6-97ca-342bf1f10a90 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=8
recommendations request | id=97ae3909-87db-46ea-8963-90d970940359 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=8 | catalogMs=9
recommendations request | id=9e4bfb63-badb-4f03-96e1-076cdebd968c | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=8 | catalogMs=8
recommendations request | id=e79a8b4c-b153-4fad-85b7-256347f3546b | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=8 | catalogMs=8
recommendations request | id=a928be71-db53-47e0-8f0f-5f47518fcdf1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=a4ca1f11-78ad-4237-a1cf-a69703408b2a | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=c1c5e077-8909-4bf7-bf78-e626b1a13378 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=1a17f443-e07f-4665-9181-fd5100fbb796 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=20e9eb87-d747-4e98-9bc4-d2e2c84f54a1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=dc1c8063-813d-4037-90dc-61b9b469f002 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=7121f89d-b34e-439a-9ef5-4bbd824839f4 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=7caf296b-4acc-4349-be05-739727e05f73 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=fdc71385-e93b-49c8-a02f-aa58007790ec | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=b3fadb79-6e98-4977-b5f3-9573f4ca4284 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=11e4544a-c54f-4df7-9154-238f43621cff | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=0a6629ef-f746-4905-96c2-afc5e20f585e | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=2
recommendations request | id=58c87599-bcad-4d58-9f4d-47fc1520497b | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=a91137ea-7ab9-4cf5-86cb-42108f2cf78c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=72d8152e-1fc6-416d-8835-d8023e8ff957 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=2008cdf5-232e-4776-9711-0c63bd23fd90 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=3278db08-9a07-49db-af9e-bfbd156c2312 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=8b9f23c8-73e2-48cc-9776-babd6ed2ad73 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=dc8b0f33-cf67-4ce1-acde-f6a735d77fda | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=9f405730-0fce-43a0-936a-b4f2aeb0bcff | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=01b723da-a7df-47cc-8a01-d074203843e0 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=7a38e9b2-a6da-4db0-b7b7-a3a1d5e74590 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=472ae0ea-89c3-4ae4-89f9-ea9a1b59c825 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=ee828143-5709-481e-93ab-e6cbb393484e | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=31077735-6d97-402b-9a9c-b1b35c114385 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=c3881983-2420-4f76-b86e-4718531018e6 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=de690734-e0fe-49dd-acae-7cbd7c036cb9 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=ef64d991-91d5-41a9-bd99-a6fbe5e0c6d8 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=45900de3-a7d4-4b76-9017-8ee86ea9f53a | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=5cccfd98-dbef-4bc3-ac71-a1d1f7d7d1c9 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=ef2e35a1-b5fc-431a-95ef-31c965b2c074 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=660f99f9-9e09-4075-9548-c5b217a7769c | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=ada652bf-e403-47f3-9999-800f9fa3ac30 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=bd736eea-83f7-4b0e-88d3-f3f44de1eab3 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=4189f464-c517-463f-a962-4d84f6bba2af | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=6eedd238-d4e8-4da3-8a01-9abaa548b909 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
