gateway listening on port 3000
gateway request | id=3f49c99a-ebfc-4d4f-b4e2-49989e481a64 | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=2134fc88-4578-45f0-80c2-791f667150cf | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7cca4fba-fa02-4fe5-b7a0-06462fdedc71 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0b6707a1-8ca9-465a-a564-c4ab89611b74 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=304d5d54-829c-44cf-a976-bf042eec57ac | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbff9810-8b45-4412-a804-979686b14886 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67ba3c89-de25-411b-b456-78a7f3c6f064 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a713c12d-c646-490e-9a34-9c6b3d2bc3bf | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1661896d-e156-439f-90c5-648d90046387 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dcbfe2b1-a42f-4b54-9960-e38893d3b31b | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19a5c623-4c49-48f8-a19c-e28982ca86ee | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=50da17ef-5abc-4b08-8f64-c50457c74d24 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38068c3f-da7d-4063-9b95-5c6db3d4d5d4 | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7f8fc424-c097-416d-98f2-083504e84fef | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=99451bf8-2a6c-46f4-bf9e-d813017c936c | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb177cbe-1df3-4d60-85fd-702f89270407 | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ca3365d1-db34-47a1-ba07-278b86989b92 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=98db5b09-2259-409c-9326-2d0c8000bacf | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3bc45d91-850a-43fa-b7e3-a0cc2a3ea6df | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=85b75c01-20ed-445e-97ff-e1e054064f2f | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=41244219-bc17-4096-a9dc-0d4c40425819 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4a0f4853-0428-4c90-a5e3-8df5fd51f0b5 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=000a145d-b7fd-42ee-baa1-e27dbe4ece96 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=732a7b4b-f713-46a3-9d8b-16d86aecfff1 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=56b16742-9da4-4430-ba69-5a03c94f6d5f | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d57cf7f-4281-409c-8a24-518de7887145 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb013a80-f0ef-4f6b-a23b-8f13ba5be9a7 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a572e9c4-4347-47b7-ad0b-9ac5d2e34127 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f07c6928-c233-4aa1-b4ec-7b5379f58e0c | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=740760fb-efa3-4ed9-94d4-02642205a904 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b18cdc6c-f6d6-46c0-a185-5d39df867024 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f0481d2b-ebd3-42b9-a7fb-22385c22c060 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b22fd3a-eb34-405c-8b1f-33c598778e2f | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=98e71781-4f27-457d-902a-42f82f0ce01b | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a34e597e-860b-4eb6-baeb-15df7945e09d | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5d5a50ad-d8b9-444a-bd88-c9818f6f76d7 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6db740ea-f168-4eab-ac51-14a2aa010c3e | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0c73d6c7-e42c-4b7b-a49e-bc1be26f98ed | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d79282f2-baff-4ef6-8436-18452374f40a | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b0394dc-9996-46f3-b627-44111584a9ce | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3dc6e000-2180-45ae-adbf-3b9a1a387b94 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=586a5d6f-763e-4747-aea1-b0963ada3dbb | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4de79cb0-8d07-4de0-b620-12d7eab5acf8 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec1dc25f-e1d7-453f-9be1-ed750ec8188d | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=81a78202-600d-4fd0-ad05-84a611cc4168 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=10d7a7fb-db79-421c-903d-9777beadf72e | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d202e541-c682-4dec-9ca0-e36c0bf6b958 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f83a00e-7e79-419d-b2d5-77f9e2f0002e | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2433a509-693c-4029-ac40-04a46b91cf33 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9440915a-6b2d-4d74-87c8-b9ffcc7578cd | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8edaca58-ab1b-4665-bab8-dce4b20f48f6 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a13b85ca-b767-4d89-a0ce-16b08624fb17 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=376e4b15-8983-41ad-aad3-a791f550ffe7 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=718789d6-0312-4ddf-a85a-6ac48811217b | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6dd5595-5159-4a83-a4c0-92ae795fc9d5 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e799c644-3146-4831-8cad-6f2c0b09e1a7 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b9413aac-6802-4fd4-b604-e8bfe5acc327 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1911ebbb-1027-4b1a-afe4-93498d68c6a3 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=87007b2d-6aed-4cc5-8eaf-fab8530327cd | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c5ec7404-5fb1-4dc5-8866-4c3374c68a37 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49dd0a49-d038-4124-849b-edc6479a319b | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=43e33882-4cda-4b75-81ad-05353f119a94 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=819b7856-bff9-4a1a-a645-23de0c2e0dde | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=810cdf45-cdd9-4091-9278-050ead8b88d8 | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0293d07a-bad6-4d1a-a114-439a6735c867 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5aabf93b-2632-4196-82a6-caedda92f561 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8fc53b91-c50b-4cb7-9cb1-5f0b0f643997 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b77cb07a-f8c2-4a1a-825b-146888f18723 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c8966bc-bc1a-46e3-b2e2-e9049811b0ff | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e27cbe88-eaed-4986-aef0-7220046dba59 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=76e0a153-955b-490e-ac39-b8bc9de643e6 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=65d52a49-0231-4c60-8492-65a546fb9f16 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2fcbef19-d934-446a-90d2-201385722cbb | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=53d1c1e1-619b-41f5-98fb-37b75cfc8d11 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b0fcea58-c92e-4cbf-bd1d-c8d314a6150d | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1532db9c-1c89-4544-b903-629e10c46dc2 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e94f42b-e1a1-4106-ae73-a8d47902d990 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=415404b4-f954-47ab-8b06-f66eca21b8ec | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f089f000-5a6f-4ab3-8f6c-42183af0debe | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=025514f1-e072-4eb9-81e4-533c08dbc29f | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ed67e88-5219-4f9b-a3e4-32be962e7b05 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c91ee507-da23-4e5b-9118-cf3efff44e00 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bdedd203-e0f9-4f51-9f3e-fda356eb1bea | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c867a9a-ca48-4865-9edf-2c9a5db9e31f | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=72a706c6-a285-4c3f-bdc8-e8dad000f373 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fad358c4-5994-4a43-87af-4a1a33b6a6b5 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a8019a5c-adcc-4c14-9d33-97fa18bbf52d | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df065805-c4cc-4491-9bef-c1abed84b212 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cb366bd2-de99-4993-a3d7-a2af04270c7a | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d5a01e0-897f-4566-88d2-230b797c3e42 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c2910de-9cef-404c-a28a-2c8046acd461 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8b4be2b-eee2-4c06-9879-424fa015277b | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b79db9d4-5a5e-49e2-a6cd-698763e932d1 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26c1395f-a9ca-4def-8f73-b59f0fa8303e | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c83f53b9-fc51-4eb6-88c7-43bc6aa4c787 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d0588f2f-1ad4-49f5-bd66-27870d1aa76d | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7ed96146-fcca-4af1-a2c2-34c55b64baa2 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2f258e4f-517b-4d06-a5d8-8ceb1729d5bb | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cacd9b59-126f-470c-a207-af82869a68a9 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d37713bd-8223-47d8-9751-11cc95a2746d | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=332f2c86-08c8-4316-84f9-a9912bce633a | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8625926d-5302-46cf-aac8-19ba06d3d776 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
