recommendations listening on port 3003
recommendations request | id=fb4d5a68-34d3-406e-80cf-1adb30cb96b9 | GET /health | status=200 | durationMs=4 | usersMs=n/a | catalogMs=n/a
recommendations request | id=97beb32e-911e-4a1d-8044-de89a0120648 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=3
recommendations request | id=0ec4ec1a-10c2-48e5-9a10-ad3d3f3fc8e8 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=6
recommendations request | id=84b281a4-c06f-409e-8a28-7ee6fb2ca7ec | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=3
recommendations request | id=1893ee89-7ba1-4f7d-becd-852c0855e576 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=2 | catalogMs=3
recommendations request | id=88fde06c-c752-4e52-bf82-c0c403fa40a4 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=2
recommendations request | id=efd3419a-58db-4616-82df-b6f54cfa7bfd | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=0 | catalogMs=3
recommendations request | id=fc5f61f2-3c0c-4297-898e-2f7f99d6ac41 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=7b7a4136-fa97-4f22-ba16-9209791b09f8 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=accec1c2-cf0d-4c06-bb01-7ae437be418e | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=3
recommendations request | id=a35674c4-f535-44fc-9620-e5acbe66f38d | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=4
recommendations request | id=2d6b3f63-20a6-4dae-91b9-e2adf6d1679c | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=8c2f4f29-ce0d-41f7-bdc4-e45ed5dd8212 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=2
recommendations request | id=50725cd8-a6d7-471c-bd5f-6eb993c262d1 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=0 | catalogMs=2
recommendations request | id=044835e3-588c-4b5e-951b-101d441c4b47 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=0 | catalogMs=2
recommendations request | id=69b37a55-10e3-42fb-87b0-50646ac1327f | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=4
recommendations request | id=045b47fb-1a79-4f9d-864c-7ad954a7d046 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=0 | catalogMs=5
recommendations request | id=cce0a2bf-7a17-4ef2-ba10-5f320c31be0f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=3 | catalogMs=4
recommendations request | id=1b2d6c92-4e1d-4947-a25f-92bc46d5a897 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=4
recommendations request | id=1c511573-3d21-4375-b7c0-4dc08afa4729 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=37621236-6892-4d97-87c4-3903c7a70b15 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=4
recommendations request | id=a93b94c1-fc5d-4d06-a081-296bd6087cff | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=6f74e1c1-f11a-4861-90fe-84ac943a978e | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=bcdd8318-dc0a-4a26-8a49-adfbb6f95fb7 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=62e772e6-f512-43e6-9828-0189336686d3 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=804ed3bb-2f2a-4a9a-86b4-d9972f8202d5 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=b275e8df-045d-44c7-b869-8e0a83aa564b | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=9a81b41d-a736-4920-852b-be8d3e52db0c | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=400bc683-2c69-462c-b51a-cd00c66154b6 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=fd6f8533-a88d-444b-a532-c0bf96a2af2d | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=d08cb2ab-49fc-4843-8d22-76c1c2534b7c | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=3
recommendations request | id=3e6b1ee3-96c1-45d3-8795-8d41fdacb873 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=2
recommendations request | id=980dce5d-48b1-442d-9c06-9fdc7989af25 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=30bfc6a4-2340-4184-9b92-fb15617e3af9 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=7fd859d6-1322-4295-b182-680d05c5c8b4 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=548d382d-3d75-4cbf-a731-c68990fe60c4 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=44c96e5d-8630-4e62-8629-391bc7d8488f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=b9b68b79-0aae-4582-8126-fddcf5cafa20 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=5 | catalogMs=8
recommendations request | id=d3170afe-e225-454f-a9bb-7b42b91656b5 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=22821c72-5ad1-4f71-a86a-d0777f741ca6 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=72c10695-61f0-43bb-9a30-e51ae7b75a31 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=b0651f15-f8b4-490b-ac0f-b3929f7e17f1 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=047ee8af-2e19-4d8d-906c-79219f9671ef | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=697d30e2-93cd-4769-8fdf-62ad3f5067f9 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=3
recommendations request | id=a10c40ca-497f-44fe-90c1-ec7554370748 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=3
recommendations request | id=f587e7ab-f9aa-4ae6-9530-9728fbb8aadf | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=6
recommendations request | id=28abf5e2-27fe-4174-8e64-3eacc6c59ed9 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=3
recommendations request | id=c169a671-aced-44e3-8440-b25b9f60b775 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=f1adf1d7-1e3f-4263-a810-43ab971c88db | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=4
recommendations request | id=66faa2fa-3049-44cb-8fb4-dc8e02b03da2 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=b6335aee-ef4f-428c-abd9-8e67dc5226ac | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=986404fb-b073-4619-8e01-f653bcb40463 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=eb0fe46e-db62-4374-91ff-e3eaa9e04793 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=1d39aba5-22d5-4156-937d-0e8fac5afe03 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=5d6a7ab5-a2a8-41b3-aace-569da28c4588 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=f4c33187-8f60-4669-9076-701479927b05 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=e204ef5a-777c-4919-b3b5-94bdf0420445 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=2
recommendations request | id=fb099c88-29cd-4370-a3c8-10f105e78c3f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=0 | catalogMs=5
recommendations request | id=a8cfb334-7bb7-4252-8d20-1c9336540658 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=b96638b3-ee4a-4219-976e-ddc52754d91e | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=1eb032c7-c8e8-4126-9b18-e1274f79e4ec | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=1429186c-2f17-47b2-b1da-f31bdc7d3bd3 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=1 | catalogMs=8
recommendations request | id=e82e9ce0-a15b-481e-9f27-8ded69b739cb | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=2 | catalogMs=5
recommendations request | id=f7417053-18d9-49d9-ad34-04022df67673 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=5
recommendations request | id=4d8ebe5c-dcce-4013-a1b1-c5ddbf5e4982 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=3 | catalogMs=4
recommendations request | id=c32891de-a8be-4429-ae04-2cae95e25ac6 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=4
recommendations request | id=b1ebc7f9-ee39-488b-8b41-a2893cf0b658 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=05a52755-3127-4779-a5f9-1533278acf28 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=c80e13ee-3104-4626-83f0-3a5a5a17e6f6 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=4a470faf-8fd2-415d-8a22-c5dbb39a93ac | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=d13bbd5c-1e7e-44bc-9611-eac54440a2d1 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=2
recommendations request | id=6b715b3d-8eaf-4b65-a652-23263c97d403 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=0 | catalogMs=5
recommendations request | id=fa11b2d0-6f7b-44fc-b287-397e4859948a | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=3
recommendations request | id=e7da6dc1-86a1-4cc4-a1e5-533c756e0227 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=17904969-3674-4e44-9ed3-650c06319d4f | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=e5fbb3c8-9081-43d1-ad00-299e1bf4a76e | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=3
recommendations request | id=0d718a4e-2cfa-4843-962c-da15e5a3c0d1 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=2 | catalogMs=7
recommendations request | id=49af2121-82d7-42cb-a5f0-b5296a12b5d0 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=3 | catalogMs=9
recommendations request | id=9db1d3d9-89a5-4d39-b5a4-39ae2bb9f280 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=1 | catalogMs=8
recommendations request | id=64a76259-3999-4696-9aef-6834a3f06d88 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=2 | catalogMs=10
recommendations request | id=dea9a0f1-daf3-455b-8247-3bfcfc72ad60 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=bedbfb2b-2aae-4d81-9b86-395d4d1e2553 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=3f7d78a7-7236-4dc3-93c6-90dec429a8c9 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=393fa6b5-8112-4ee5-9c17-7e530e58e496 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=7e4e89b1-ccfd-465b-8f3f-45e22baac6d1 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=2
recommendations request | id=f0726c9d-f24f-4750-83e5-6ceba730fca2 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=7af3adab-0a9d-487a-9f76-1d9ce4a90216 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=bbe77b23-c205-4a95-bc66-d7a5a0f350e3 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=3
recommendations request | id=b501f4e2-9618-4a08-ae72-f90f2b712c0f | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=0 | catalogMs=6
recommendations request | id=1ceadf25-397f-47f3-a534-da4a156ba63d | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=4 | catalogMs=4
recommendations request | id=3bb7f28f-da91-4946-b6bf-5739370e0c1e | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=a16a8df0-7de7-4d71-8955-5a59af6dff77 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=1f5d408c-864a-4c23-ae1b-50dc2a66fa81 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=2
recommendations request | id=91d3d1e6-6284-4fb5-80c0-021879215ff5 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=0 | catalogMs=4
recommendations request | id=5c94ec39-40bf-47dd-a716-e57424c7bb03 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=5
recommendations request | id=94c11689-354e-4f09-8280-7d843d0c13d0 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=2
recommendations request | id=d2fb191a-e5df-43a6-8e88-25c6bce03e44 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=2
recommendations request | id=4a001666-8ce4-4ff0-be87-685258555439 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=4
recommendations request | id=ea8d0b68-3d5b-46ab-bc1c-d4766e87baf4 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=51f115d9-c4e3-4772-b217-39dae56e6662 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=f988a4c5-fd02-4d30-bce4-e69920efa4ec | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=f11ee2ef-c4f6-41e3-81e9-d14c0158364f | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=0 | catalogMs=7
recommendations request | id=df5956ea-989e-47f9-8f70-07e7a3b2ee40 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=4
recommendations request | id=acc01680-7a09-4193-810c-3881fe97c4cb | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=2 | catalogMs=3
recommendations request | id=ddcb6896-7d2c-4268-943f-d864a574c7b0 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=a76152de-952f-4545-bbcc-cd347803ac57 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=8318d6de-7ccf-4ff2-821b-c7e499775ad7 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=944866e0-6cb9-4625-815f-8e98cd22a566 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=dc3663e4-b3bf-4958-9611-32a48573424e | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=3b2e4068-186d-45c0-a69c-7c1e17db41e9 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=3 | catalogMs=4
recommendations request | id=26046476-1c35-40ae-90de-f7ebb31f7ae7 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=e69b5aaf-4f0c-4c43-80a7-c9e1b7813bf9 | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=73b0d308-3f29-4352-9900-8435280551e2 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=7
recommendations request | id=286367c1-8697-487a-b575-f8745ddbf07e | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=c0c8a57a-f929-4443-b2e3-e910dde29804 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=0c6c663a-4500-4040-8631-19ec35feb24c | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=9bceebba-907f-4975-b5b3-f0b217c0a521 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=0e110994-ad28-47d9-932a-0045164b26bb | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=74b8db8f-920d-4d0a-888f-1c81df2898a5 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=405c2fb0-713b-4c76-993e-be4a1b0e88d4 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=dd2268f9-3ff6-43b3-a36d-d4dc67b6862a | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=f549ed2a-c571-40e0-9ac3-768a9fa06a19 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=adee5908-d94c-431c-8dfa-acff60b4f09c | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=88eac572-614f-4256-ad42-636e0175fb2c | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=d08e5b3d-3f2f-43c1-8c6d-dd261c196e73 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=9
recommendations request | id=93e25c90-856a-4baa-a64b-dadecd5aa26f | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=3 | catalogMs=9
recommendations request | id=93554aca-afb5-47a2-86c3-15b3fbf4b85f | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=3
recommendations request | id=8ddda346-e69b-4856-8588-3597e4f7926c | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=1 | catalogMs=4
recommendations request | id=984ffc9d-da29-4d4d-8350-1ecd2c630d37 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
