gateway listening on port 3000
gateway request | id=49b45d29-6ff0-4ab1-a725-3e0cb0428e89 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d41581aa-ac45-4862-b171-8bb976099d2c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c563bc9-32e5-471b-af1d-2119a7956165 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=804f5f82-2c8e-4ccf-b1f3-29a1e8823cf0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd4e4785-0738-4727-9b6f-55ea13513446 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b94c26d0-c6d8-457b-b819-8448a709ec9d | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1044cb0f-1430-4e40-a9c1-ce64484739d2 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4dcc8ec-ab3b-4ce0-aaf0-400d935b58f7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=452e4fc1-0416-4057-b09e-0dd3d7df4e53 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6bfceee1-7f8a-42ba-8fed-ebd6155b6518 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=92c65d20-0c67-4a6c-a24f-a122a0ce26f5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f6f1868-b7d2-4eda-9742-60d55e0409e6 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=16851dc6-b8ba-4bfc-98d2-7b1715696115 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0114d6e0-b0ed-458e-84e1-ec0235f81289 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=746e7dbc-a24b-4d52-8fa3-0bb4979bc5ac | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6c623e93-8ad4-43f1-8db1-cf07e0570c67 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1e680cb1-5d19-43b8-abda-e4673dbc05b0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=db61b91c-c63e-4ccf-a919-41c7cae621c3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=28b987cb-aa8d-48e8-b28a-ee1bbfc343a9 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e716200-2448-4fa9-8c22-34085546d9eb | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef6756b3-4c55-46b3-8d6a-893b8aff2c29 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=147e1761-b02d-464b-82a8-0f233f496e2d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbf48522-9df2-4f78-99ab-f7ab316df1e1 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=44bd74df-d099-49ef-b4a4-2ca0297db3e6 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6155eca9-7a19-4595-9756-e9db2907c51f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=396b38de-3640-4beb-a41c-120e4f69fbad | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3397f940-a415-4e2b-a242-809fb14721f7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=68aab2f1-5bbf-40cd-aa62-574f3c842b9c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=123b8953-8b01-4ea3-988b-0eafe6e6906a | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7cda47c8-156f-45d5-bc46-2b7edbb33336 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3a0468a1-98f8-40c2-b943-f1b65a44b88b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=539b8f59-3cf8-4a84-b146-118394826911 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba0758f1-413b-40b0-88a2-da15f855af5f | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a13ebaf4-bd5f-4bfe-b26d-b4d41e529ce5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=146b4530-74ac-4120-b5fd-d9315e56297c | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8031f7a-cbf0-4804-a896-1710bc4062bc | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d215d61-c761-4e37-b300-1f0ca661158a | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f40bd877-810b-4dd5-8101-33f11e47ce11 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7956f4b4-d7b2-42b3-b03e-69fcf8dea209 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=042fec45-b684-4c74-9a11-9f617e90f175 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea64465f-5e66-43d0-be0a-5abe091d5878 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d5e82b82-9139-4d89-b3f3-0add43d68e73 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba8edfbf-6c67-4add-8e5a-5c76ae72d9de | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=375fe037-b4c7-424c-8d1f-03053e4243ec | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cc906994-4e8d-4379-8a48-1e62cd00c936 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6fc483a1-3b34-45c7-977d-21d28f025dee | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4a97d853-4675-42a0-bf35-16c8e696119b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17f6138a-4bbb-4787-908c-2f56ce6c34d6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=03704c47-cb0d-44ad-93d1-ec7bea4845cc | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ff7726f3-4ec2-4832-a134-ed6858da0e9a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6efa654-2af6-404f-bf1a-3f1d69f5378a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e89c9701-b88f-49ca-b4e2-526f737e70f4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=643846f9-f972-4dff-98b7-9ff8582d959e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da0e9b38-a056-42c5-b17c-b76c076177ef | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbcbd6ea-a927-4577-8169-b6a83481d1b7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=39b70916-845b-4fa4-8b73-2e2b4ed2b562 | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64328658-2e0e-42ad-8a09-eccbee9264b7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f807eb0d-2061-4b0c-9771-42fcc930f07c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=76c18fe9-8324-4f57-a545-de13c20bf432 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ceb9ec0-cf07-4c05-8057-f1e815ce3f00 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3eb15e76-0abb-4b0a-b95f-d7f15e8c360d | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c79403ce-dab8-4bbb-b2b2-c713b15a0115 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fe6c9d52-f018-496b-9025-313a4a8e4644 | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13203c9a-7ef9-4706-8282-134a82a7630b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c28c320d-6ab2-4f3b-8b45-74214411f88a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=77d86283-dd8c-4dde-81c7-73ae57c063f8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c47c9d70-c364-496b-9232-ca4cb2be4620 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2af43ed5-6c7c-4ea2-91a2-6a18fce001fd | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=450f18d9-5aed-41b7-9177-47f4d84c19db | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f6df43e-bde2-48a4-ab08-5431b60401c5 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8ddfad46-a531-43ff-8030-8d1d7d0b4389 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5466928b-2e86-4ec8-9ea0-870578183ffc | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df823b3c-6bbe-4307-b6c4-bed768223cf4 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=637e707d-0f99-42c1-9de3-6650deeae8e4 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=40cb4ab6-6dd9-456e-a845-3b6e28613e80 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=907c10a0-9d1c-4dec-bb84-65d1cd361839 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea6a4ec9-ebd8-4b54-b4f4-e9832633b7af | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d9a16d4-2939-4ef9-acda-ca315f3ed6bf | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c82f405b-17bc-42d4-9c68-163a14e020c8 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=615be26d-335b-4423-afc7-af2f039af69d | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5716b456-1766-4a6d-8b92-e1e4c4eafc9f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8f93005-8826-4cbc-bfc1-0b0da34baf0c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d6e02f0-7369-4eed-8b5e-080b3ef44e6a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1998107a-05b8-4917-b1f3-365c11863b74 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ff117c8-d9cb-4ddb-a7cc-de1c14c9eb1a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a5d4eccf-6b38-435b-b9b0-7c7acc4c4e06 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e9a4f383-ad47-420c-9f80-4e8945e80312 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ecfb1df6-6a01-4d8c-8045-7d4cab166a83 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b40272f-d4b4-4d30-89aa-1690f976dd15 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2f8f8e9-f327-44e6-a56b-95e167346b2e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f363554-68e4-4d82-bafd-77e7864a2ad0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61958c35-6212-4cee-b659-5a1987c130ca | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=473677e5-63e2-420e-8ddc-ac31e22433c5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=216d52d9-2bc9-4a77-bc19-282e3c1484fa | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d72f7f15-763b-41e9-807b-8a135bd9fe90 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0f8e668e-3220-4a34-b1e1-54fa2fd923d6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cfe5b79a-530c-4749-8901-6bba449de2e3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9e581205-35da-459c-a6f1-b7244bcdf2d9 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64999806-8c70-4dda-abc2-e1e3e445458d | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00767ecf-cb64-46a9-b8fd-d01a14aa4573 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2eaa2e4c-9e27-4b31-a546-cc8d532eac68 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a3c9876c-8dc8-4554-bfd7-226c896d89f3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2fe716eb-67fb-4bd8-af5b-78b512fb446a | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7779942d-fdeb-49d1-a4fc-0abda1980e6e | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=41aedac9-eabe-4bd6-80a4-d4efe0024e48 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=875b099b-af72-4320-89ee-5e950b578f48 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed32e2b0-1255-431e-8291-450dfa708643 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=af672ad0-4c8a-42bf-b904-865aa112ca17 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da47b9ec-ce59-404c-8ccf-aca574aa823e | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=667c91cd-d268-497e-b2ed-81982be30d02 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4f6ca31e-f912-4a77-90de-91ae263898f3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8f9d5ef3-0dfe-490d-9f6f-51022a5fe86c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=153e0aa5-eb4f-42bf-9ad5-14ae045aa4a6 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5049ee77-bf24-4b9d-b9af-3555abd37ee7 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a70f9a18-1b71-4d49-bc4d-537068f08c51 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c2b8e66-2862-49e4-b532-56afdafdde2a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f509f7dc-e079-42c9-b508-a0cbd30dbcf6 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ba20e95-54e8-4ad3-b5db-a846221b90ae | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49bda510-5433-47a2-ace8-299e159c0754 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e925a9a6-f054-4d99-9db4-2f25bbd8a23f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a264e02b-bef8-4d02-928f-86fef332eb3f | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ebf7dba-90b8-47e7-a84c-7163e8997967 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7724e4c3-ac37-416f-b0ee-ecf8def9b9a3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d4c3caf8-aa11-4f96-9169-138d6c7f33a6 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=234e2d6d-b90b-4ac1-87e2-1568ddd192a2 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25bd439c-5011-4537-934b-6e33443379e0 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e7db0aa6-5e56-4c90-aad3-8048bc98d196 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8cbf779d-9e8f-4872-a316-c0b389a38ab7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd0d87f7-196b-4d15-acfc-ca2a08e51dfb | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27404c4e-1339-4d7a-be57-37dfffe3af8f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d13ddcb1-6a0f-4867-921b-369f5d7efb2b | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8819124a-01a3-4332-afd8-0e541eb0133c | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f484221f-9d66-421f-8565-a1f4a2acc9d6 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eddf670e-8fca-4090-ab76-2cabfa9d58b9 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5b0edee2-ee41-4ba1-a0e4-1b3dba607ffb | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4421afd2-8c86-498b-8b1a-2ad6ae3b3c30 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2391481b-799f-4192-9bce-17e8438b462b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=12353588-412c-4712-89d0-8f09b852bf1b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fcf78c93-28cc-466f-8905-32e43698bba2 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=caae6234-d6d1-43d6-afe9-f2dd52fa64dc | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b0a438f-90cc-48a2-b76f-fa71844ed1f0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f272d798-b352-42e2-b573-c4bc806fa095 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=267fce0b-9fb8-4ebd-b24e-7b200a8467e3 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=531624cc-079d-4383-b32c-4adad6a4a3fd | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=41f30502-96df-432f-bb1e-7054b60017f4 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=967ea399-4420-4cd9-891f-708cc37c8a07 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=720cb92c-a93b-4f06-914f-40fe5b3cd04e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e16ac4f7-4a17-48e3-b4ca-bb4051b3f578 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3622f79-8451-4604-b3e2-5b6ca5b1bd02 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d3bc48b-0a9d-43f3-82ac-6c96514ecbda | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb688e95-f2a5-4552-8003-fc5ced1b2004 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6dfa6f8f-2111-48c6-acca-68b1962dd38e | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29274338-73a5-4bea-a0f5-43271a33cc74 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58c8b431-ab76-40fa-9743-fe09758fa5f3 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3a299b85-c9ff-4a93-84cd-78e48d1e6314 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9298478d-d013-41dc-bb8b-4173048418df | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13b2a2e3-d106-4b9d-a1f8-653ec839b4d7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f5e10c5d-112b-46bb-9678-a3fd2f0a3ce4 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2a79009-762b-4256-8f6b-0ecfce989b1c | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8c91493d-afa9-40ce-ab19-0bd2aaac05cc | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a1b5ddc-4746-4be0-aaba-eb280074a2d9 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2a69ecf3-93cf-4947-a94b-761c132365d6 | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=05b0835a-430b-4c8e-b77e-fd2a0e4542b5 | GET /api/recommendations/1 | status=200 | durationMs=1 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b723030-0dd1-4359-8e4e-03f97cf42ed3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c68851a6-3aaf-4142-93a5-c739138ee78e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d220d49-bbcd-4e94-9afd-27c68b33f900 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=46f1d7bb-4e42-4754-87d9-67d3c3a33ef8 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb84ecb4-901c-4fec-b536-7b912b27a9de | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
