
> gateway@1.0.0 start
> node src/server.js

gateway listening on port 3000
gateway request | id=a7a2cf96-6442-476f-a57e-16fdab51625d | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=26fb719c-435c-4f4e-82ad-da1ad9e21e8c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=16eb11de-7333-4ef0-b4e4-0b013fd68dc0 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=565691da-e52d-4e5b-8f45-1db0490543c5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c87d496-e7eb-406b-bb1b-49ef5144495f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9a539a86-b8d0-428b-b11e-4cd02d40ccab | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=909e747d-f2ac-4e42-9463-a4266b13ee55 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ff41936b-0069-45ea-9894-c8e81cd04b8a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49bd50ab-f2dc-4e8c-b8fe-10c453c80579 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=db1de7e9-58cb-4f5f-a8d6-36b03d093fe1 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38e4f0fb-b676-427a-8b26-ef993ee890d4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8d587cd4-b1ef-4f73-ae02-8b71498b3941 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7e3ff05-7ac6-4ecb-bc40-58110a96b898 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=678b6137-87f3-415b-a450-061abce1e8ac | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2c13134-acc2-459d-b770-aba09163eadb | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b89a5db0-a66d-41fd-8824-6e92c223153c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9a9125a9-09c7-49ab-a569-c1b292ddf015 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8711e30-ad70-4567-9e54-4ca084df88ab | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ddcaef9f-5bd1-41f6-849a-41b76fb2ac17 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2d526378-806d-4b3b-ac3e-3592d79f6eb6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67c587a0-a25d-4435-8ca0-ee2cc2612d68 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35ae1e06-082a-41f9-9fee-c8f47a66134d | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d2b7bff9-8e70-4b52-8198-9d8f83f76a35 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07190d84-fd67-4189-af68-c86dd3ab974e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e50498c8-bf8c-45c0-b2b7-17260f17307c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b755366b-9fed-4889-ab65-883bd092d51e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=720d4ef9-d4fb-441e-b9ce-5954920f111f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26166fce-b062-47db-813c-8e325dbb6163 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=236b27c6-7f25-4e94-99e0-233af2af3bc3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=21e35d84-f061-4e23-944e-e0dc4508b8c6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f8b967f9-2879-4053-adc6-15ca554f3612 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=18bb8451-78eb-47c7-a3ef-15aefb1ead18 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=53bd26d8-845e-4966-8a72-8a7616fcf89f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e136d271-5a97-4044-8d80-bf78835bc79c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=931e3e97-78b7-4223-b79a-50f0189afca6 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c75681e1-e8cb-4c63-a85c-cb278e5faec2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17630529-1afe-4336-8445-1e7b6fc5136b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0b5a4cb0-3ca4-4386-8641-8070b7c49fc7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d100bc45-2c7f-4cb1-84bb-df78e50220c3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4f15bc0c-214d-48c3-8c55-c17aa3e16365 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=858d2461-0b4d-413b-b86b-b7876b9572f5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=376b4672-f0da-490f-8c62-f4844ca11ee1 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d7fcd3cd-d241-4def-942f-9c6fa131920b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b2548396-6c93-4ecb-a2a0-f44337eb4acb | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0d903bde-1168-44e2-bf09-e87bcafa1dff | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6e248faa-48b5-4ae1-9f82-46ba0e714cb7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ee819b35-0434-4f52-b3b9-715c488f10ff | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3334ee15-7c4b-4c6a-b1b2-c270de244e86 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=29f78c39-6b7c-45f0-9096-ab27c90202d9 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8e1bc89a-265f-4772-bcfc-3601c0cb9ff2 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6efbbd10-05a4-49c9-97ff-650647037167 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5f03eea3-9564-4453-b3a1-fb684e2a12ed | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef0e1792-343d-4cdf-9d50-a1b643a98dbd | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a56c7212-b24c-40cc-8097-5e69e39b498f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d36a8106-8729-47d1-a67d-1d4a966f6afa | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b7b655b-667a-4eff-b7fb-51b7098f6de9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b2a5e90c-944f-48da-8ecf-db81c4805fb3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61abd92a-05dd-4a1b-852b-36ed3adfb761 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97330cac-3b07-4aa7-a69e-864f92e52f26 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6aef19cd-6d3b-4ffe-a11e-94098f713e09 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1af84514-be1d-4dbb-8855-39948fb9e938 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a5afe554-4156-406b-9acb-01f634d69d45 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d1434a90-af30-4e10-84e7-eace4dc38a77 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b919dd7e-8d08-4e4b-8474-34101ab08021 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=12ced9e6-0968-4023-b901-7e51ea988fa8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f9bc0d1b-af49-4241-9598-f65f102c8234 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b894e26d-8b25-43da-bd55-e331a40c7642 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=124b26de-8b48-4fdd-a12f-5c0872f14292 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=71645844-e0a8-4356-8f88-9f8241724136 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c8020fc-d92a-4fa7-a6f9-baa60411fcc2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=519a8572-a5c2-40c1-839a-0b00a194e97f | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d904ebb-695e-43ae-8533-bf7b81e2621e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a8963889-9bfc-47ee-8ce3-6320183b4af0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ddc6d45f-ac9b-45e8-bba7-5ab58bbf5a8f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63137979-3e9f-4b37-a15a-ca097aec1e02 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a84e67b9-ea8f-4db0-b79d-870adaddb7f3 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=175c5a5d-e90e-4935-82c9-b3aecc315a73 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=032485eb-406d-40f9-8967-404b2d50aeda | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=600dd5bb-c5b8-4a5e-9c36-9fb89b8aa677 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=38ecbbc5-e08a-4067-8796-278f6a8a7105 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=47534a17-8e02-4b39-9b6d-37530ae92129 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b41fc26c-7749-4e36-98f8-33d622f808aa | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8dcc3b3f-d357-4745-bfa3-5ec2302c5aac | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3eb1fec2-5779-47bd-a578-0bdcfe1dccc1 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=93950ddc-713a-47e2-8141-7f54ac00d477 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26864eb1-2250-4265-8a6a-0f9f170a21ec | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c262bcfa-636a-4ec5-a48b-94336fdf17a7 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88c8bc6b-fbf8-4de8-926f-1b893f4031ea | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09376b2e-6de6-415b-9076-a203cf361204 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7346fc04-8c76-461e-adcb-655d837e2dcd | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a00dcf27-f4ac-4611-80a9-8e93f45e77c6 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f49bd488-071e-4219-a7b8-b4ffad2cb747 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27c4b684-1082-4611-b9c8-dfece5915a48 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=177d2d06-f718-48ad-8c56-b540eb7ddc25 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=384cbc54-0783-4dc1-9797-5ac574947535 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ccc8c00d-5cec-43ba-a80b-4e5f23c87eb6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ada23342-31a3-4bbb-be6e-8cc314318c20 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=722ef2fd-921b-498f-b24c-75149d67fe86 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=370431f0-30e5-423e-96e3-cc95eaf08cbd | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ee518bb-051a-4bfe-b0d4-a9a449f93b72 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b48d4ea6-f785-4f32-9928-1ae630a65b25 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dbaba982-eb4f-451a-96d7-34809af26102 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=92ac2014-ad74-44cc-829d-1d0d1147a492 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
