recommendations listening on port 3003
recommendations request | id=ea351388-11c2-4ec4-98a2-2ba83410cbda | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=c943b2c0-9a1b-4ad0-ad60-0dc5ce1159c1 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=5
recommendations request | id=50ea3ee6-f6fe-4060-bf53-f8ceb4df936c | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=4
recommendations request | id=f0554ed1-108d-41f0-bd92-27ce942a71d5 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=4
recommendations request | id=6d6eb965-6e04-4988-ae49-a40d4a77b55f | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=6d9349ae-eef9-4d4b-a525-71c0d3b5e2f0 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=50e5fc45-229e-4922-a64b-0b4507e6a285 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=a2fc811a-ce64-4b49-9cdf-6e2854b8571e | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=a59dfd91-20fc-4960-aa70-2dfa40839070 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=7e224611-c7e2-4848-a636-5251f17366c4 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=7 | catalogMs=10
recommendations request | id=4d9c2f4f-0af0-4a20-98d3-41945b42f64c | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=ed419331-279f-42b9-a0d3-eb4e6b331e94 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=3 | catalogMs=5
recommendations request | id=f2c30f20-3a67-4615-9120-46a667ee7db0 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=595d02da-c822-4834-8ee4-ee2c95f70299 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=33c1b961-5d61-4c8f-b0f4-8d34708e9d1a | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=c819b86a-0956-4fe1-a2f8-c209a03c49c5 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=6
recommendations request | id=3ad4600d-1944-4761-bf31-e25bd73bae96 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=48c05e32-ee8e-4f63-8df4-f0b0b9845e93 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=0 | catalogMs=4
recommendations request | id=e4ff5ae4-02be-4269-9267-e0fa044d4133 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=4 | catalogMs=8
recommendations request | id=db828246-1eab-4ac9-b838-93aa0ba931a7 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=4 | catalogMs=4
recommendations request | id=fea51309-c90f-492d-8590-de6d49e981d9 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=5
recommendations request | id=48244c4c-1bb6-493c-bdea-255beba96850 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=7b1aca45-dd22-4ab1-abe0-881ee74a6423 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=7
recommendations request | id=69f2f9fa-5151-463d-a53c-3337041f4010 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=f696a575-79e4-40bf-be00-8af8ca75b921 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=5
recommendations request | id=d9f9bac2-9c76-4dd4-a63e-1c3c8c780b19 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=2d77461f-a513-4b11-a7b1-2f47bf670eb9 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=8c5edb14-646a-4ddf-80b1-73720d11f9d4 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=6
recommendations request | id=e378d583-e20a-4987-843b-1df2d9360bf0 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=dbe762bf-0693-4d32-b6b3-67d4591aff38 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=7
recommendations request | id=24196658-773f-436a-982c-e7da1f97f78f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=20b06049-49e8-4f99-9b12-e30aac1fbcd5 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=a7e3079b-48fe-4e2f-81d0-d5fdc9986160 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=f6d5acae-9d50-44ff-8ce5-76eaf2a3561d | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=56d1187e-031e-44cf-bd95-cc9b981dfebd | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=4
recommendations request | id=1df03a25-b26d-4756-b862-b6387e8a42fe | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=5
recommendations request | id=6c9b3bb6-20ca-4083-ab30-d51caba7bd05 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=49230e64-b87c-40ec-a7e2-24ecb03ad0da | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=4
recommendations request | id=7056dd18-59fb-49a2-a5ba-dcb12970c4b8 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=c2bede55-fcce-48ae-b8b5-f4f716fa43a6 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=3776b142-818f-49a9-ad6b-3aa2468c7a01 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=5
recommendations request | id=6c1c4725-99cf-4b8e-afca-63f0fdae1e68 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=7
recommendations request | id=8de24749-2e56-4989-8d54-573d6e4bf9bd | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=b57b9eb4-b602-457a-9362-aa14a2e03c04 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=3 | catalogMs=8
recommendations request | id=fea2dd4a-e8d6-4654-a9e4-444e401ffa17 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=c8cdb646-7f11-4f08-a877-39152cc3cad9 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=f20b69e4-9605-4039-be3b-fd3305d7a43a | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=856fbd4a-f4a0-40a7-91b6-50aeefadd245 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=23845297-4de7-4ef6-bd55-ce0260aa6b49 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=fbf04c5e-6b91-4246-9fea-735ab08ff502 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=b18a67d9-22f6-42a7-a5dc-f4aee4baa97c | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=8ba215cd-d2e3-4822-b4e4-359d6e86e18c | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=6
recommendations request | id=9770595c-37b3-49db-a800-7392b0467c17 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=961590ce-42e1-4182-8b6e-edeafb3f4a19 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=6997c57d-3037-47f3-9df0-0f6e7927671f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=33a3d138-9721-49bf-b030-c93b6d6b9f67 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=3 | catalogMs=4
recommendations request | id=5303490a-c6d4-40cf-8cb7-95b1bbb4727e | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=f56d6d99-f137-46ec-a7d4-db11e0841774 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=14d3363c-29f0-40aa-a7d1-f78986910596 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=85cfdd67-9615-447d-9d81-d6401ed3ac7d | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=51fe9bab-39af-4abf-bccb-522a4a2f0a05 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=faee00b8-9197-4136-8335-a7780aba1a96 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=fadd62ea-25e9-488c-9696-b4b55b8d7619 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=f83bf104-a262-4cb5-9742-db46083065a6 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=91f9b92d-20d7-4283-8415-099c3135aa10 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=4b5b6c1e-e687-4d07-a014-05bfffecea6b | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=f9f8ccb5-0432-4a99-9545-543b43c5e5cb | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=4
recommendations request | id=39a28e41-94ed-4aa2-9883-6e81956ac75b | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=505179b4-2e25-4099-960f-c528c052cdc1 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=9
recommendations request | id=b5f2e78e-c959-4f50-bcf7-b8be8d4800a4 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=fc4694e8-b262-4039-8b80-9e1c1c06f54e | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=2 | catalogMs=21
recommendations request | id=f725946f-6739-4079-a6a2-0c29a1cc1aa5 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=3 | catalogMs=8
recommendations request | id=235ca329-6ab0-410d-84ea-40c66320ddd7 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=3 | catalogMs=14
recommendations request | id=db090150-ece7-42ee-a921-345630cb2c79 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=4 | catalogMs=17
recommendations request | id=001f245e-afc3-4fae-8c05-489b34c1c67c | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=7 | catalogMs=11
recommendations request | id=05e10366-7a21-4bda-afb4-1de205b88404 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=6 | catalogMs=6
recommendations request | id=f0ade193-fb9a-4daf-8f69-756090034996 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=12 | catalogMs=11
recommendations request | id=2ef0fd1c-b492-492a-8d3b-d433ccd93133 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=5
recommendations request | id=490be5ef-b50c-47a2-aeb6-dd0c21ddfdb3 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=6 | catalogMs=6
recommendations request | id=2768011a-bd6e-43aa-bd80-d15cbedcc858 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=2 | catalogMs=7
recommendations request | id=a1b56335-8a2c-4fce-b97e-87b61cd433d3 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=7
recommendations request | id=812df26d-4668-4ea7-a2c6-e3fc6bb49564 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=2 | catalogMs=5
recommendations request | id=129a4ef0-9af2-4098-9c92-491e7cbafc3a | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=78fbe6e2-73e9-42d1-a19e-c3de28bbadd3 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=4
recommendations request | id=3d97e400-e022-4dcb-b5a9-8ed5fa7ce89e | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=4 | catalogMs=4
recommendations request | id=2879a3b4-ab2b-4f13-8054-2bdfa4ad3416 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=4
recommendations request | id=c4beec4e-3d84-47a5-bb48-f4ccd77b56b4 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=4
recommendations request | id=ee93a683-7eaf-487b-85e8-0d969266197b | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=4
recommendations request | id=4a37de13-9974-47af-9f55-e6f0eb879a20 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=7
recommendations request | id=6b7845ae-3f75-4b72-a941-02d156c1d74f | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=2 | catalogMs=6
recommendations request | id=bcf08f03-406f-4aa5-93c6-d3a49422e997 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=4 | catalogMs=4
recommendations request | id=edf106af-8340-4728-bed7-1a2aa6de84c1 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=3 | catalogMs=6
recommendations request | id=4d5668fc-f6ef-4545-a08d-a79e5039ec9b | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=1 | catalogMs=7
recommendations request | id=b61bd8fa-b213-474b-9967-565b39a8cca0 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=4
recommendations request | id=90daf5bb-3e2c-4e60-a3ad-c54ed6d9a9c3 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=8
recommendations request | id=16f1f4ec-5756-459a-90e2-302aaf9618ef | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=1 | catalogMs=10
recommendations request | id=b2048fa4-a9a5-4ed3-93fe-1eebc94d8c14 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=56d2a09b-1763-4d2b-9cc0-f2f51550fd56 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=1 | catalogMs=6
recommendations request | id=c354df07-246b-4f6c-a970-3dce94ff647e | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=de83a189-7a21-4852-9a66-43d6f9fb0adf | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=5
recommendations request | id=b162627b-bc12-4a37-a30d-cdbcd5c5789e | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=4 | catalogMs=7
recommendations request | id=1fda4138-b0a5-4769-ada8-7ca396299a6f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=33ecb439-64c4-40c5-b7e5-cfa347997fcb | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=1937c03c-1bd8-4474-96b6-fc3572f80bbf | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=1 | catalogMs=7
recommendations request | id=985e38ac-9fb8-47c2-890a-d42976b1a681 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=5
recommendations request | id=cce4abf9-0e52-4075-8487-93fbd1c26f51 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=2 | catalogMs=7
recommendations request | id=7059474d-de55-4363-be4f-ea58c057d2e5 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=4 | catalogMs=9
recommendations request | id=b1750070-4dc2-402c-b4df-5045b3af341e | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=1 | catalogMs=5
recommendations request | id=69e3cf86-c09d-456c-976d-2ae0aec54090 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=fd58b02c-af56-4e2e-accf-c7e91aeba8e5 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=5
recommendations request | id=bd67a3c9-8f88-4a55-9017-55981bf7277c | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=4
recommendations request | id=94b20feb-2ad9-4482-9138-4582215a7cbc | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=8190e0a4-52c9-48c5-943f-eb7b9fc864b8 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=4 | catalogMs=4
recommendations request | id=e406f834-5f01-4ea4-ad4f-0f05181a67dd | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=7ebce476-cb9e-4479-a5cc-b9562fb72150 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=7
recommendations request | id=edb03211-4bc3-4701-9e36-df62eddc3ffe | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=6 | catalogMs=5
recommendations request | id=cd00d9c1-9921-4e20-93a3-b738038d834f | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=0b98553b-2cc7-410a-baf9-1b25938ba60f | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=8
recommendations request | id=81c19169-dea8-46c0-bb31-01fd357ddbf9 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=5 | catalogMs=7
recommendations request | id=c6c99821-2666-4b4e-8aa9-b739081f3a68 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=1766a62d-f69a-4b74-9a22-f22fff6750c3 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=2 | catalogMs=7
recommendations request | id=9e4064ff-0310-494c-a51f-d38f1aaf6059 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=5 | catalogMs=4
recommendations request | id=9e8d0c8b-19b6-463a-99e0-fa61ca3038af | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=51b224f3-a5e2-4fa5-baa7-3b0f0a1b7371 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=5
recommendations request | id=ebd475f8-aaef-45df-8cb8-0b1d8fe1bf09 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=5
recommendations request | id=0a0211e3-f9ff-424b-815e-e9f75d0d0d19 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=5
recommendations request | id=e4b39c51-f72f-4970-8f7e-c1c9ce5d4097 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=4
recommendations request | id=77f29c56-a9a0-47b1-b7d3-a0840f0967d1 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=5
