gateway listening on port 3000
gateway request | id=9aee0c55-e3a3-4075-9a06-9706d21782e7 | GET /health | status=200 | durationMs=16 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=07269948-dc23-44ec-a889-2ba2fdb4009a | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=73dfdcf4-2c33-45f7-8aba-505f3b220193 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=85c89637-48d8-447a-9efc-97a05941926a | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c4f3e59-104f-46ee-bb69-96ccce062627 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=277a9568-4169-4dd8-bd35-3dee9637ebab | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6f884591-c758-4ce6-9f02-346b8b07a2aa | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2adc2151-32a4-447f-8b3c-82153d955be5 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=56182efd-b50f-43ab-a20f-baa485f1195d | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f0eb06c-e83a-41ba-a344-d8ea0d206203 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=92d68b01-f123-4572-a5e9-c69bf3fc564d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc9801fb-3816-46a4-b470-c4c82a75e0cc | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f53bc85f-cc88-4944-92d9-8a37732c38ec | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=784c1c55-849b-45ce-9fd7-257fcd2cd359 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ae81e6e-206d-41fb-8ad9-82e01e04f24f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ce2373cd-590e-41ce-855f-87b5a06d2697 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c74f3bee-e52e-421f-a4e1-61a961f495c9 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d31a21c3-a37a-4a17-92b0-f84f2df26b45 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eeacdcae-56be-456f-9c8e-7954f20cee9b | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27f68a37-f9c1-4062-8c33-8c12f6a4bdef | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f15c134-d2c7-49a2-84ce-062abfeb11e7 | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9e3c08e6-5595-4b70-821a-3ea022c6a954 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b1ccf0c-4e30-4002-8c2f-492fb5b71db2 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8621eae-b5ed-49f9-9430-898c9fcac842 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bff91ad1-584f-4a1d-8f96-ef120919e47a | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=164188ab-f2c1-45a0-a3fe-d2f28b8920ed | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb839162-f1af-419d-9922-cc688884f318 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ffc2ceb-024c-4d34-84ca-8c865972dcd6 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eef521e4-49d8-45ca-9fe1-15d48c14527b | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=78e81590-b7de-49fe-bc81-26a404ba3a79 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9bc8f4cb-99a0-429c-8009-0939264d5ea2 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba0f7a58-2be9-46e9-9f40-2f60fbe7f3ba | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a6108e6c-778b-4d53-a6cc-c04a9de377f7 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2ae5c5a-81b2-48e9-abd7-324982f27b8d | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e93938b-104f-4bc0-a08b-3be2bc3d21c3 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=921822b0-caaa-4bec-a4f4-e1c4cf50172a | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=75e1a379-4792-4e89-ab9e-0baa42fd89e3 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=017efb9c-358d-4582-a380-5ba8397c0b75 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26bdff24-8bc3-4bed-8ef8-308a4a5293d7 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a3637d1-ec05-435c-ae19-43be5bf603da | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c429603-afa3-493f-abaf-2c45b5bb02c0 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fcc46b8c-4e07-434a-b7df-ed56c6d07b63 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=691d8459-1ed0-4a32-a54d-ab657c167964 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ab091da4-c76d-4002-9cde-6e36e93b8d80 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=52f816cb-0504-4acc-93de-eb2b6274bdbd | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=80722a29-60ac-4f91-84f5-43602e7e1131 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cbf3e756-c7c9-498b-bf3b-e352d67a5630 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=76055222-6be9-448d-af6d-3479d38a6a30 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c23bcfc0-f6a5-437d-8804-c408f64f6766 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9b6359b3-6a3a-45ab-9653-bbf4ccf2f9a0 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1a316e61-89d1-4890-8af2-e844abf47dc9 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8673887b-8796-4beb-b5c9-85d111f9941d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b837cd6-3748-4632-b9d5-8fe218fdc02b | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13bf0a75-ac9c-4752-9a33-5352005f1b56 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7ba832b5-9393-4455-acb0-628b436b2f6f | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4871e083-95c2-4741-a77a-f4cd2dec8a03 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e5f25305-b5fc-43db-8696-f51ab021c043 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e42396ba-0141-4082-8afd-317143dd4abb | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9b59f065-f0ff-4783-b99b-73b6feb64073 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec437132-7c7b-4060-8012-a0ade0393e08 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5f4c6ec2-053a-41f7-b7ad-eb287bd3ce03 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e22a89cb-68ab-4d26-9494-7dba1b449349 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=574134d0-b0c9-4070-ab09-75406542fefa | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ec08cb3-7668-473f-a95f-f0623a285b81 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb0c27a9-edea-4797-9e0e-7c6df1e152c9 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aedae8ad-d5ed-4490-821a-e28d28497f94 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7e3aaeb-f499-4782-aa6f-3f77b6d773a3 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=77ed0af7-3a94-4af9-97ae-a3a4bf1d7f0b | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6cb01a31-57ca-41a6-a122-c6693167478e | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b9d9c797-c954-4a5b-9a8e-98ceacd809bb | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f379fe5-29d0-423b-92ec-6bb2cb7d0e2c | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d2bc61f3-b55f-4e53-8800-25c4348a2771 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=91d8586e-efa5-46b1-8ee1-77a485967c27 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=095bd797-b55e-4f5f-9f19-4ed5709acb74 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09c850e4-ae6b-4f70-8b9b-302f3efa6cb6 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2dd5310d-b6b5-4f3a-8821-f48eb02e1ee3 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c3fca5fd-227c-4bf5-be56-8b1386a146be | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=01e0007d-0f44-4a16-9caf-44403802613c | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e1304b6-d487-4d05-8b26-5d0f5f9dd93d | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=52394ec2-6748-485d-964f-e4523ea8e8b6 | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e096cd69-eea9-438e-9d1e-e506895423f2 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=66cf7365-e788-420c-99f1-d3ee44fa64d2 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f22a0f90-9a92-4ba6-9007-aeade90e8e5a | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b28808f-36ef-4a15-bb79-02817fa2a2cc | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00af5f70-c041-47f7-8425-1da751f097f0 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5b9aa8ae-af2e-49f9-b358-b301d0abc872 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=50e8feaf-90a0-49a0-8586-2c0c83babfe4 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ffdf0587-199d-4897-ac2b-94da4ff514c3 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e1e569a-dc43-4a6a-9249-bbd72b7ebea2 | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d642012a-0224-4c09-bcc5-2e469941dd40 | GET /api/recommendations/1 | status=200 | durationMs=29 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=111fe175-6444-477e-9538-80cdb257d600 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=65ed3cd1-24cc-4c01-9135-481fc186ce60 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d9fa2bf-d4b7-4bf7-ba1d-90f41e82743c | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d140ebfa-c5ef-4378-acda-f07350ec0748 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=faf286c2-50f3-4653-b336-4a77b0814cec | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4065d5c7-7b9e-4da9-99e3-f51dc94af79c | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=87e86f16-12c6-43f5-b4cd-2ff1ffb226ff | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27838552-cdf6-42e3-b15e-49b1e9c19db7 | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2a8a85f-ef6d-4def-837f-41c56739e007 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec429627-b025-4bc4-b569-5f5089d8e490 | GET /api/recommendations/1 | status=200 | durationMs=31 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb43884a-de19-400a-9cc3-65258ddff710 | GET /api/recommendations/1 | status=200 | durationMs=33 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=56fe161e-2103-4d40-bfe4-4b5d2c2cfab0 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=084ac777-f736-44db-b171-739c860d445f | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=196caebf-fe41-465e-b3ba-87116b69cd05 | GET /api/recommendations/1 | status=200 | durationMs=39 | upstream=recommendations | cache=n/a | source=n/a
